#Sensor,HR,PULSE,RESP,SpO2,HR_L,PULSE_L,RESP_L,Spo2_L
2,88,87,15,100,0,0,0,0
2,88,87,15,100,0,0,0,0
2,89,87,15,100,0,0,0,0
2,89,87,15,100,0,0,0,0
2,89,87,15,100,0,0,0,0
2,89,87,15,100,0,0,0,0
2,90,87,15,100,0,0,0,0
2,90,88,15,100,0,0,0,0
2,90,88,15,100,0,0,0,0
2,90,88,15,100,0,0,0,0
2,90,88,15,100,0,0,0,0
2,91,88,15,100,0,0,0,0
2,91,89,15,100,0,0,0,0
2,91,89,15,100,0,0,0,0
2,91,89,15,100,0,0,0,0
2,92,89,16,100,0,0,0,0
2,92,89,16,100,0,0,0,0
2,92,89,16,100,0,0,0,0
2,92,90,16,100,0,0,0,0
2,92,90,16,100,0,0,0,0
2,93,90,18,100,0,0,0,0
2,93,91,18,100,0,0,0,0
2,93,91,18,100,0,0,0,0
2,93,91,18,100,0,0,0,0
2,93,92,18,100,0,0,0,0
2,92,92,18,100,0,0,0,0
2,92,92,18,100,0,0,0,0
2,92,92,19,100,0,0,0,0
2,92,92,19,100,0,0,0,0
2,92,92,19,100,0,0,0,0
2,92,92,19,100,0,0,0,0
2,92,92,18,100,0,0,0,0
2,93,92,18,100,0,0,0,0
2,93,92,18,100,0,0,0,0
2,93,92,19,100,0,0,0,0
2,93,92,19,100,0,0,0,0
2,93,92,19,100,0,0,0,0
2,93,92,19,100,0,0,0,0
2,92,92,18,100,0,0,0,0
2,92,92,18,100,0,0,0,0
2,92,93,18,100,0,0,0,0
2,92,93,18,100,0,0,0,0
2,92,93,18,100,0,0,0,0
2,92,93,18,100,0,0,0,0
2,91,93,18,100,0,0,0,0
2,91,93,18,100,0,0,0,0
2,91,93,17,100,0,0,0,0
2,91,93,17,100,0,0,0,0
2,91,92,17,100,0,0,0,0
2,91,92,17,100,0,0,0,0
2,91,92,16,100,0,0,0,0
2,91,92,16,100,0,0,0,0
2,91,91,16,100,0,0,0,0
2,91,91,16,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,99,0,0,0,0
2,91,91,15,99,0,0,0,0
2,91,90,15,99,0,0,0,0
2,91,90,15,99,0,0,0,0
2,91,90,15,99,0,0,0,0
2,91,90,15,100,0,0,0,0
2,91,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,93,90,15,100,0,0,0,0
2,93,90,15,100,0,0,0,0
2,94,91,15,100,0,0,0,0
2,94,91,15,100,0,0,0,0
2,94,91,15,100,0,0,0,0
2,94,92,15,100,0,0,0,0
2,95,92,15,100,0,0,0,0
2,94,93,15,100,0,0,0,0
2,94,93,15,100,0,0,0,0
2,94,94,15,100,0,0,0,0
2,94,94,15,100,0,0,0,0
2,93,95,15,100,0,0,0,0
2,93,95,15,100,0,0,0,0
2,93,95,15,100,0,0,0,0
2,92,95,15,100,0,0,0,0
2,92,94,15,100,0,0,0,0
2,92,94,15,100,0,0,0,0
2,91,94,15,100,0,0,0,0
2,91,93,15,100,0,0,0,0
2,91,93,15,100,0,0,0,0
2,91,92,15,100,0,0,0,0
2,91,92,15,100,0,0,0,0
2,91,92,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,90,14,100,0,0,0,0
2,91,90,14,100,0,0,0,0
2,91,90,14,100,0,0,0,0
2,92,90,14,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,91,15,100,0,0,0,0
2,91,92,15,100,0,0,0,0
2,91,92,14,100,0,0,0,0
2,90,92,14,100,0,0,0,0
2,90,92,14,100,0,0,0,0
2,90,92,14,100,0,0,0,0
2,90,91,14,100,0,0,0,0
2,90,91,14,100,0,0,0,0
2,89,91,14,100,0,0,0,0
2,89,91,14,100,0,0,0,0
2,90,90,14,100,0,0,0,0
2,90,90,14,100,0,0,0,0
2,90,90,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,90,89,14,100,0,0,0,0
2,91,89,14,100,0,0,0,0
2,91,89,14,100,0,0,0,0
2,91,89,14,100,0,0,0,0
2,91,89,14,100,0,0,0,0
2,91,90,15,100,0,0,0,0
2,91,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,90,15,100,0,0,0,0
2,92,91,15,100,0,0,0,0
2,93,91,15,100,0,0,0,0
2,93,91,15,100,0,0,0,0
2,93,91,15,100,0,0,0,0
2,93,92,15,100,0,0,0,0
2,93,92,15,100,0,0,0,0
2,93,92,15,100,0,0,0,0
2,94,92,15,100,0,0,0,0
2,94,92,15,100,0,0,0,0
2,94,92,16,100,0,0,0,0
2,94,92,16,100,0,0,0,0
2,94,93,16,100,0,0,0,0
2,94,93,16,100,0,0,0,0
2,94,93,16,100,0,0,0,0
2,93,93,16,100,0,0,0,0
2,93,93,16,100,0,0,0,0
2,93,93,16,100,0,0,0,0
2,93,94,16,100,0,0,0,0
2,93,94,16,100,0,0,0,0
2,93,94,16,100,0,0,0,0
2,93,94,16,100,0,0,0,0
2,93,94,15,100,0,0,0,0
2,93,94,15,100,0,0,0,0
2,93,94,15,100,0,0,0,0
2,93,94,15,100,0,0,0,0
2,92,93,15,100,0,0,0,0
2,92,93,15,100,0,0,0,0
2,92,93,15,100,0,0,0,0
2,91,93,15,100,0,0,0,0
2,91,93,15,100,0,0,0,0
2,90,93,15,100,0,0,0,0
2,90,92,15,100,0,0,0,0
2,89,92,15,100,0,0,0,0
2,89,92,15,100,0,0,0,0
2,89,92,15,100,0,0,0,0
2,89,91,15,100,0,0,0,0
2,89,91,15,100,0,0,0,0
2,89,90,15,100,0,0,0,0
3,77,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,77,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,76,76,17,97,0,0,0,0
3,76,76,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,76,78,17,96,0,0,0,0
3,76,78,17,96,0,0,0,0
3,76,78,17,96,0,0,0,0
3,76,78,17,96,0,0,0,0
3,76,77,17,96,0,0,0,0
3,76,77,17,96,0,0,0,0
3,76,76,17,96,0,0,0,0
3,74,76,17,96,0,0,0,0
3,76,76,17,96,0,0,0,0
3,76,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,77,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,77,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,75,75,17,97,0,0,0,0
3,75,75,17,97,0,0,0,0
3,75,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,77,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,75,75,17,96,0,0,0,0
3,76,75,17,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,75,75,18,97,0,0,0,0
3,74,75,18,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,75,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,76,75,17,97,0,0,0,0
3,75,75,17,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,77,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,78,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,77,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,78,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,74,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,76,75,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,76,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,78,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,76,76,17,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,78,77,18,96,0,0,0,0
3,78,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,79,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,78,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,78,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,75,77,16,96,0,0,0,0
3,75,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,75,77,16,96,0,0,0,0
3,75,77,16,96,0,0,0,0
3,77,77,16,96,0,0,0,0
3,76,77,16,96,0,0,0,0
3,80,77,16,96,0,0,0,0
3,86,77,16,96,0,0,0,0
3,83,77,16,96,0,0,0,0
3,84,77,16,96,0,0,0,0
3,84,77,17,96,0,0,0,0
3,86,77,17,96,0,0,0,0
3,83,77,17,96,0,0,0,0
3,84,76,18,96,0,0,0,0
3,84,76,18,97,0,0,0,0
3,79,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,77,76,18,97,0,0,0,0
3,76,76,19,97,0,0,0,0
3,77,76,19,97,0,0,0,0
3,77,77,19,96,0,0,0,0
3,76,77,19,96,0,0,0,0
3,77,77,19,96,0,0,0,0
3,78,77,19,96,0,0,0,0
3,76,77,19,96,0,0,0,0
3,77,77,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,77,76,19,96,0,0,0,0
3,77,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,76,76,19,96,0,0,0,0
3,74,76,19,96,0,0,0,0
3,74,76,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,75,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,74,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,77,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,77,75,19,96,0,0,0,0
3,77,75,19,96,0,0,0,0
3,76,75,19,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,78,76,18,96,0,0,0,0
3,77,76,18,96,0,0,0,0
3,74,76,18,96,0,0,0,0
3,77,76,18,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,75,76,17,96,0,0,0,0
3,75,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,76,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,78,76,17,96,0,0,0,0
3,78,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,77,76,17,96,0,0,0,0
3,78,77,18,96,0,0,0,0
3,78,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,17,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,76,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,77,77,18,96,0,0,0,0
3,76,77,18,96,0,0,0,0
3,76,77,18,96,0,0,0,0
3,76,77,18,96,0,0,0,0
3,76,77,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,75,76,18,96,0,0,0,0
3,75,76,18,96,0,0,0,0
3,75,76,18,96,0,0,0,0
3,75,76,18,96,0,0,0,0
3,75,76,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,74,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,74,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,74,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,75,75,18,96,0,0,0,0
3,77,75,18,96,0,0,0,0
3,76,75,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,76,76,18,96,0,0,0,0
3,77,76,18,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,75,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,75,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,75,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,75,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,83,77,18,95,0,0,0,0
3,84,77,18,95,0,0,0,0
3,84,77,18,95,0,0,0,0
3,87,77,18,95,0,0,0,0
3,90,77,18,95,0,0,0,0
3,92,77,18,95,0,0,0,0
3,91,77,18,95,0,0,0,0
3,89,77,18,95,0,0,0,0
3,85,77,18,95,0,0,0,0
3,84,77,18,95,0,0,0,0
3,82,77,18,95,0,0,0,0
3,83,77,18,95,0,0,0,0
3,83,77,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,75,76,18,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,75,77,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,73,76,17,95,0,0,0,0
3,73,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,79,76,18,95,0,0,0,0
3,78,76,18,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,76,76,19,95,0,0,0,0
3,76,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,76,76,18,95,0,0,0,0
3,76,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,76,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,76,19,95,0,0,0,0
3,77,77,19,95,0,0,0,0
3,77,77,19,95,0,0,0,0
3,77,77,19,95,0,0,0,0
3,78,77,19,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,77,77,18,95,0,0,0,0
3,76,77,18,95,0,0,0,0
3,75,77,18,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,76,77,17,95,0,0,0,0
3,77,77,17,95,0,0,0,0
3,78,77,17,95,0,0,0,0
3,78,77,17,95,0,0,0,0
3,76,77,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,78,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,76,76,16,95,0,0,0,0
3,78,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,75,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,75,18,95,0,0,0,0
3,76,76,17,95,0,0,0,0
3,77,76,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,95,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
3,76,75,17,96,0,0,0,0
4,94,93,16,93,0,0,0,0
4,94,93,15,93,0,0,0,0
4,94,93,15,93,0,0,0,0
4,94,93,15,93,0,0,0,0
4,96,93,15,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,96,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,94,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,94,18,93,0,0,0,0
4,93,93,18,93,0,0,0,0
4,93,93,17,93,0,0,0,0
4,93,93,17,93,0,0,0,0
4,94,93,17,93,0,0,0,0
4,94,93,17,93,0,0,0,0
4,94,93,17,93,0,0,0,0
4,94,93,17,93,0,0,0,0
4,95,93,17,93,0,0,0,0
4,95,93,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,95,16,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,93,95,17,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,92,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,94,95,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,95,94,17,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,93,94,16,93,0,0,0,0
4,95,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,16,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
4,94,94,17,93,0,0,0,0
